,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
123,1.9,9.75,0.92,-1.74,2.04,-2.53,9.43,0.34,1.68,idle,
124,1.82,9.75,0.96,-2.34,1.9,-1.34,9.4,0.31,1.62,idle,
125,1.72,9.66,0.96,-2.57,1.14,-1.73,9.38,0.35,1.65,idle,
126,1.76,9.67,1.09,-2.18,0.73,-2.48,9.45,0.35,1.64,idle,
127,1.85,9.69,1.09,-1.47,1.4,-2.99,9.48,0.3,1.62,idle,
128,1.87,9.67,1.09,-1.75,2.28,-2.5,9.39,0.29,1.67,idle,
129,1.64,9.69,1.05,-1.95,2.39,-2.59,9.44,0.22,1.69,idle,
130,1.74,9.74,0.96,-2.02,1.9,-2.98,9.35,0.34,1.62,idle,
131,1.86,9.71,1.13,-3.0,0.95,-2.67,9.36,0.35,1.64,idle,
132,1.81,9.67,1.02,-2.73,1.37,-2.45,9.37,0.35,1.69,idle,
133,1.7,9.63,1.04,-2.47,1.42,-2.3,9.43,0.36,1.64,idle,
134,1.69,9.71,1.05,-2.37,0.4,-2.26,9.44,0.29,1.6,idle,
135,1.68,9.73,1.03,-2.44,-0.43,-2.18,9.34,0.33,1.48,idle,
136,1.7,9.7,1.01,-2.98,-1.02,-2.77,9.39,0.45,1.67,idle,
137,1.79,9.71,1.0,-1.91,-1.8,-2.74,9.43,0.17,1.62,idle,
138,1.84,9.77,1.03,-2.46,-1.69,-1.82,9.42,0.27,1.64,idle,
139,1.87,9.68,1.09,-3.56,1.25,-3.31,9.36,0.38,1.62,idle,
140,1.79,9.6,1.02,-2.79,1.42,-2.6,9.36,0.33,1.55,idle,
141,1.71,9.57,1.08,-2.57,0.55,-1.33,9.35,0.38,1.57,idle,
142,1.65,9.71,1.15,-2.53,-0.53,-1.62,9.42,0.36,1.54,idle,
143,1.76,9.67,1.02,-2.57,-1.05,-2.45,9.36,0.34,1.54,idle,
144,1.82,9.7,1.11,-2.18,-0.02,-1.56,9.47,0.38,1.63,idle,
145,1.79,9.7,1.06,-2.33,0.6,-1.66,9.34,0.36,1.54,idle,
146,1.83,9.69,1.08,-2.48,2.91,-1.76,9.48,0.49,1.57,idle,
147,1.75,9.62,1.11,-2.6,3.22,-1.5,9.43,0.39,1.71,idle,
148,1.61,9.67,1.11,-1.61,1.53,-2.51,9.41,0.34,1.54,idle,
149,1.73,9.67,1.02,-1.41,0.93,-2.97,9.45,0.39,1.6,idle,
150,1.85,9.74,0.97,-2.03,0.87,-2.08,9.4,0.3,1.59,idle,
151,1.81,9.74,1.03,-2.25,0.95,-2.21,9.41,0.35,1.61,idle,
152,1.77,9.67,1.03,-2.24,1.5,-1.85,9.41,0.31,1.65,idle,
153,1.75,9.66,1.02,-2.04,1.66,-1.91,9.47,0.34,1.57,idle,
154,1.73,9.71,1.01,-1.84,1.71,-2.11,9.4,0.37,1.48,idle,
155,1.69,9.69,0.98,-1.6,1.69,-2.33,9.39,0.29,1.61,idle,
156,1.75,9.78,1.0,-1.63,0.63,-2.26,9.43,0.35,1.63,idle,
157,1.81,9.71,1.11,-1.79,0.48,-1.98,9.45,0.32,1.5,idle,
