,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
786,9.03,4.78,1.32,174.32,30.52,20.57,9.58,-1.01,0.29,rocket,
787,7.08,4.73,1.51,150.73,21.67,55.27,9.63,-0.79,0.13,rocket,
788,9.82,0.08,3.3,190.82,93.7,75.9,9.47,-0.84,-0.06,rocket,
789,13.17,-0.16,4.9,211.14,83.49,118.68,9.61,-0.63,-0.01,rocket,
790,11.04,2.9,4.79,166.76,154.18,90.79,9.63,-1.24,-0.36,rocket,
791,7.84,4.41,2.92,76.77,21.31,118.44,9.47,-0.76,-0.25,rocket,
792,7.22,-2.47,5.68,33.82,-38.21,121.73,9.56,-0.76,-0.72,rocket,
793,8.82,-5.9,7.0,95.68,-12.79,92.94,9.93,-0.62,-0.63,rocket,
794,5.54,-5.95,6.62,52.54,-80.34,63.85,10.11,-0.41,0.3,rocket,
795,6.62,-6.88,7.23,79.63,-84.85,62.05,10.05,-0.61,0.17,rocket,
796,1.2,-4.91,4.53,22.36,-184.5,-20.05,9.52,-0.91,-0.04,rocket,
797,6.2,-6.06,7.37,57.31,-250.14,-34.54,9.46,-1.17,0.02,rocket,
798,5.1,0.28,4.98,33.27,-150.11,-100.01,8.98,-1.67,-0.03,rocket,
799,6.33,-0.72,6.71,-52.14,-250.14,-119.62,9.63,-1.13,0.28,rocket,
