,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
868,5.74,-12.46,5.08,69.75,-133.63,-12.4,9.46,-1.3,1.66,cowboy,
869,4.19,-10.4,5.86,29.32,-28.36,21.05,9.2,-0.99,1.74,cowboy,
870,3.83,-10.31,6.06,-19.18,-43.9,8.91,9.03,-0.94,1.74,cowboy,
871,2.98,-10.66,5.46,28.18,-29.88,27.65,9.52,-0.99,1.68,cowboy,
872,3.6,-8.51,6.06,31.63,20.7,23.6,9.5,-0.94,1.63,cowboy,
873,3.36,-8.57,4.78,-29.69,-20.24,-13.97,9.41,-0.11,1.73,cowboy,
874,3.5,-8.37,4.42,-38.63,-20.92,-23.46,9.5,-0.19,1.79,cowboy,
875,4.33,-9.41,3.55,-36.95,12.41,-17.2,9.51,-0.45,1.11,cowboy,
876,4.79,-9.98,3.47,-26.92,16.69,-12.62,9.43,-0.19,1.28,cowboy,
877,5.11,-10.04,3.38,-14.18,20.47,1.86,9.35,-0.16,0.87,cowboy,
878,5.56,-9.47,2.62,-37.54,7.78,2.25,9.13,0.06,1.17,cowboy,
879,4.96,-11.75,0.88,-74.62,-9.23,26.77,9.06,1.05,0.05,cowboy,
880,4.88,-12.35,-0.11,-72.15,-16.97,41.62,9.08,1.22,-0.13,cowboy,
881,4.85,-12.68,-1.58,-57.95,-45.43,60.5,8.92,0.42,0.58,cowboy,
882,5.24,-12.46,-1.71,-54.02,-71.06,68.18,9.0,0.01,0.65,cowboy,
883,4.14,-12.48,-0.5,7.14,-104.02,118.63,9.44,1.07,1.71,cowboy,
884,2.36,-11.7,0.15,37.69,-134.16,134.08,9.75,1.35,2.14,cowboy,
885,-0.23,-9.15,1.47,-3.36,-199.76,141.56,10.3,1.78,3.3,cowboy,
886,-1.6,-9.2,1.91,-41.91,-209.27,131.82,10.1,1.12,3.34,cowboy,
