,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
558,8.19,0.33,11.38,113.74,-11.66,-142.63,9.26,-0.39,1.89,tapshoulder,
559,8.43,-0.55,11.24,86.18,38.16,-97.9,9.38,-0.3,2.19,tapshoulder,
560,8.48,1.07,8.3,-51.31,13.36,-22.53,8.89,-0.59,2.05,tapshoulder,
561,9.07,1.12,7.87,-92.79,-13.11,-24.97,8.89,-0.55,2.37,tapshoulder,
562,10.41,-0.23,8.48,-138.17,-21.23,-19.51,9.0,-0.33,2.39,tapshoulder,
563,12.08,-1.98,8.15,-144.32,43.95,38.55,9.14,-0.1,2.09,tapshoulder,
564,7.99,-2.85,7.34,-250.14,12.15,181.0,10.18,-0.53,0.99,tapshoulder,
565,6.77,-4.28,6.17,-250.14,18.63,198.53,9.28,-0.19,2.15,tapshoulder,
566,3.62,-6.23,1.9,-250.14,28.14,191.99,9.47,-1.13,2.15,tapshoulder,
567,2.3,-6.85,-0.42,-250.14,32.09,169.86,9.56,-1.09,2.5,tapshoulder,
568,0.1,-8.94,-10.83,-154.34,142.17,72.01,9.17,-0.39,2.33,tapshoulder,
569,-0.79,-8.22,-13.33,-21.27,75.36,15.09,9.11,-0.02,2.49,tapshoulder,
570,1.51,-8.63,-11.42,130.5,19.39,-69.55,9.26,0.02,2.73,tapshoulder,
571,2.43,-8.05,-8.3,250.13,28.95,-77.53,9.16,-0.69,2.55,tapshoulder,
572,2.64,-3.7,-3.59,250.13,7.29,-194.83,9.36,-1.32,2.63,tapshoulder,
573,4.15,-1.54,-0.54,250.13,33.53,-220.23,9.16,-1.42,2.51,tapshoulder,
574,11.15,12.55,19.62,250.13,-82.44,-239.76,8.87,-1.95,2.43,tapshoulder,
575,13.64,14.27,19.62,53.11,-57.5,-178.31,8.77,-2.11,2.04,tapshoulder,
576,7.64,-1.72,7.0,-191.37,11.86,242.72,9.0,-1.71,2.13,tapshoulder,
577,8.22,-4.46,6.83,-250.14,-6.04,227.82,8.99,-1.76,2.02,tapshoulder,
578,5.34,-5.82,4.48,-250.14,-10.0,221.62,9.16,-1.65,2.27,tapshoulder,
579,3.77,-7.11,1.14,-250.14,15.04,244.02,9.28,-1.43,2.1,tapshoulder,
580,1.59,-7.58,-2.06,-250.14,-7.63,249.86,9.22,-1.24,2.4,tapshoulder,
581,1.37,-7.19,-5.78,-250.14,-21.49,199.36,8.92,-1.42,3.06,tapshoulder,
582,0.88,-7.85,-11.33,-250.14,107.19,151.22,9.19,-0.95,1.71,tapshoulder,
583,-1.48,-9.65,-14.96,-110.04,167.95,80.54,9.47,-0.33,3.07,tapshoulder,
584,2.67,-9.11,-8.63,250.13,14.62,-61.78,8.95,-1.3,2.61,tapshoulder,
585,3.16,-7.53,-5.6,250.13,-7.77,-108.12,8.98,-1.68,2.68,tapshoulder,
586,3.46,-0.87,1.63,250.13,-51.73,-212.56,9.07,-1.56,2.5,tapshoulder,
587,5.17,3.68,6.72,250.13,-76.52,-250.14,8.88,-1.44,2.3,tapshoulder,
588,6.82,9.27,13.14,250.13,-80.88,-250.14,8.68,-1.47,2.3,tapshoulder,
589,9.4,14.77,18.64,250.13,-49.44,-250.14,8.61,-1.58,2.14,tapshoulder,
590,11.69,17.35,19.62,85.85,-34.71,-185.53,8.83,-1.73,2.24,tapshoulder,
591,8.21,7.36,12.67,-250.14,-99.69,129.87,9.35,-0.98,2.33,tapshoulder,
592,7.36,4.44,9.59,-214.46,12.77,250.13,9.28,-1.09,2.57,tapshoulder,
593,7.02,-4.4,5.02,-250.14,-0.78,250.13,9.02,-0.95,2.66,tapshoulder,
594,3.94,-5.63,0.5,-250.14,64.34,250.13,9.13,-0.78,2.84,tapshoulder,
595,1.99,-5.71,-2.95,-250.14,-47.79,213.13,9.49,-0.63,2.25,tapshoulder,
596,1.46,-7.3,-6.99,-250.14,-8.99,186.65,9.03,0.36,2.69,tapshoulder,
