,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
748,11.19,4.55,5.19,-80.41,-23.19,76.52,8.94,-1.25,2.79,rocket,
749,11.15,4.42,5.44,-73.79,-10.03,77.49,8.56,-1.44,2.54,rocket,
750,11.54,3.88,5.96,-89.33,3.37,77.77,8.51,-1.83,2.01,rocket,
751,12.62,1.59,6.33,-61.2,52.49,82.48,9.03,-0.46,2.3,rocket,
752,12.66,1.45,6.59,-55.54,62.01,82.21,9.41,-0.63,1.74,rocket,
753,13.4,2.3,7.11,-53.26,56.19,94.87,8.94,-0.46,2.89,rocket,
754,13.41,2.21,7.32,-59.33,70.37,97.85,9.38,-0.13,2.5,rocket,
755,12.21,2.91,7.66,-68.93,104.65,142.78,9.24,0.16,2.78,rocket,
756,10.94,2.8,7.34,-101.72,71.62,148.58,9.31,-0.03,2.75,rocket,
757,10.4,0.82,6.73,-79.48,66.99,127.31,9.15,-0.34,2.78,rocket,
758,10.84,1.01,6.53,-73.53,69.74,120.38,9.06,-0.08,2.83,rocket,
759,9.09,1.41,7.66,-88.44,129.31,128.19,9.01,-0.32,2.83,rocket,
760,8.34,0.76,7.76,-85.37,142.94,119.71,8.98,-0.59,2.93,rocket,
761,6.74,0.69,9.75,-71.59,149.05,112.99,9.14,-0.29,2.76,rocket,
762,5.8,0.27,9.83,-89.88,162.65,93.02,9.3,-0.16,2.85,rocket,
763,5.4,-0.21,10.33,-90.27,149.93,96.63,8.89,-0.57,2.92,rocket,
764,4.62,-0.03,10.93,-90.76,147.38,94.09,8.93,-0.48,2.83,rocket,
765,4.08,0.07,10.94,-108.99,147.6,87.62,9.0,-0.46,2.85,rocket,
766,2.26,-0.11,10.57,-151.11,73.26,48.73,9.04,-0.34,2.92,rocket,
767,2.32,-0.56,10.1,-156.1,52.22,41.31,9.02,-0.23,2.49,rocket,
768,1.66,-1.04,9.36,-140.73,88.49,13.5,9.04,-0.23,2.75,rocket,
769,0.6,-0.27,8.37,-143.18,63.3,5.36,9.0,-0.11,2.87,rocket,
770,-1.12,0.58,4.92,-179.3,65.63,-22.0,8.82,-0.51,3.04,rocket,
771,-1.11,-0.29,3.21,-157.44,93.21,-44.17,8.87,-0.78,2.72,rocket,
772,-0.96,-0.11,0.13,-118.71,96.23,-73.75,9.03,-0.69,2.93,rocket,
773,1.32,0.47,0.31,-60.6,146.51,-110.21,9.03,-0.47,2.98,rocket,
774,3.18,-0.42,-2.58,-92.4,110.07,-132.19,9.17,-0.31,2.92,rocket,
775,4.31,-0.42,-3.25,-62.49,116.74,-131.66,8.99,-0.53,2.72,rocket,
776,8.58,-0.59,-4.22,-64.2,22.72,-137.12,9.3,-0.28,2.9,rocket,
777,8.21,-1.27,-4.58,-53.93,38.27,-129.05,9.36,-0.33,3.14,rocket,
