,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
411,0.85,5.08,19.62,-250.14,233.16,152.65,4.96,-2.17,4.11,bunny,
412,2.54,-1.3,10.69,-178.92,-250.14,250.13,8.57,-1.9,4.81,bunny,
413,6.02,-1.55,7.75,-106.34,-250.14,240.34,10.23,-1.1,5.95,bunny,
414,6.17,-3.39,4.83,-151.09,60.52,245.18,9.48,-0.4,4.44,bunny,
415,4.13,-0.47,5.23,-184.76,242.89,135.4,7.83,-0.52,4.65,bunny,
416,1.49,-4.13,3.68,-250.14,221.92,199.73,6.84,-0.98,3.92,bunny,
417,-1.94,-2.28,1.35,-250.14,169.75,203.2,7.3,-1.15,3.0,bunny,
418,-5.34,-8.64,0.77,-250.14,40.56,250.13,8.08,-0.8,3.19,bunny,
419,-19.62,-2.03,-14.48,-250.14,-250.14,250.13,8.41,0.04,2.87,bunny,
420,-14.83,-11.32,-11.49,47.83,-98.94,44.12,8.27,0.25,2.85,bunny,
421,-5.11,0.87,6.64,250.13,243.24,-250.14,8.64,-1.41,4.5,bunny,
422,-8.43,15.29,8.01,250.13,107.59,-250.14,8.98,-2.22,4.41,bunny,
423,3.32,14.22,9.89,250.13,82.18,-250.14,8.7,-3.87,5.19,bunny,
424,8.18,10.55,12.53,242.44,102.38,-250.14,7.49,-3.84,5.7,bunny,
425,2.65,11.47,14.94,-96.09,81.99,-148.87,7.59,-4.36,2.88,bunny,
426,3.52,9.52,15.99,-125.79,-56.74,-127.08,7.69,-3.77,5.09,bunny,
427,7.12,1.41,16.86,-57.25,-250.14,-81.38,8.84,-1.49,6.36,bunny,
428,16.01,7.25,12.7,-209.32,-164.16,-219.33,7.77,-1.54,5.54,bunny,
429,19.62,7.58,9.32,-250.14,51.57,-250.14,7.75,-2.72,5.9,bunny,
430,19.62,5.92,7.89,-250.14,85.99,-237.76,8.4,-2.58,6.28,bunny,
431,19.62,3.25,6.04,-250.14,137.95,-94.85,8.11,-0.26,6.58,bunny,
432,16.69,3.0,4.59,-250.14,151.59,-51.53,8.45,0.62,8.4,bunny,
433,12.15,-2.41,3.1,-250.14,-10.18,101.09,6.23,1.15,6.6,bunny,
434,11.92,-2.56,1.23,-250.14,38.27,71.5,5.95,1.7,5.91,bunny,
435,9.49,-2.75,0.33,-250.14,33.87,82.09,5.62,1.17,6.2,bunny,
436,9.13,-4.38,-0.93,-250.14,-50.32,86.99,5.91,1.82,6.12,bunny,
437,4.96,-4.47,-3.45,-250.14,250.13,115.48,8.4,2.03,4.96,bunny,
438,1.69,-4.14,-6.17,-225.02,250.13,173.89,8.1,1.83,4.6,bunny,
439,-8.86,-5.75,-14.02,-250.14,202.88,250.13,7.83,1.87,3.26,bunny,
440,-11.23,-5.77,-18.06,-250.14,172.55,250.13,7.32,1.98,2.53,bunny,
441,-5.69,-7.46,-18.54,245.03,250.13,-250.14,7.81,1.92,3.35,bunny,
442,-4.99,-8.12,-16.04,250.13,250.13,-250.14,9.09,1.63,2.98,bunny,
443,-1.97,-3.86,-5.78,250.13,20.69,-250.14,10.89,0.87,4.28,bunny,
444,-18.66,9.38,19.62,250.13,-250.14,-96.05,11.18,0.47,5.09,bunny,
445,0.07,19.62,-11.43,250.13,145.66,-232.25,11.02,0.87,5.3,bunny,
446,12.8,19.62,12.45,250.13,-250.14,-250.14,9.86,1.22,5.09,bunny,
447,17.75,19.62,9.11,250.13,250.13,-250.14,8.75,2.09,4.64,bunny,
448,9.86,8.96,8.13,-250.14,-250.14,250.13,6.65,-1.75,3.35,bunny,
449,3.34,2.51,12.64,-250.14,250.13,220.88,7.56,-2.66,3.43,bunny,
450,-0.78,5.57,7.19,-250.14,85.6,250.13,9.05,-1.47,4.03,bunny,
451,2.01,5.88,8.05,-250.14,187.98,250.13,10.32,-0.61,4.24,bunny,
452,1.81,-7.05,4.02,-250.14,121.22,250.13,8.75,-1.43,3.52,bunny,
453,3.95,-7.69,-0.87,-250.14,-99.82,189.81,8.24,-1.85,2.56,bunny,
454,-0.83,-12.17,-1.51,-250.14,54.74,118.55,9.18,-0.2,3.05,bunny,
455,-4.37,-9.95,-7.43,-250.14,95.47,217.76,9.53,0.28,3.19,bunny,
456,-7.07,-13.54,-19.62,-250.14,170.59,-198.47,8.12,0.52,1.08,bunny,
457,-4.33,-10.47,-19.62,140.0,250.13,-161.98,8.08,1.01,1.17,bunny,
458,-8.21,-4.56,-13.45,250.13,145.97,-250.14,9.33,-0.18,3.78,bunny,
459,-1.62,-0.75,-10.39,250.13,-189.07,-250.14,10.33,0.35,3.64,bunny,
460,15.97,18.44,-4.17,250.13,-211.55,-188.97,9.42,1.29,3.34,bunny,
461,17.42,4.9,-1.5,75.95,27.17,-52.53,8.45,0.3,5.16,bunny,
462,11.56,-1.42,2.6,28.63,88.53,147.61,8.08,-0.16,3.68,bunny,
463,12.47,-6.98,2.59,-44.66,173.36,44.92,7.42,-1.24,4.81,bunny,
464,12.05,-10.44,3.42,109.59,-34.95,34.37,9.58,1.0,3.5,bunny,
465,17.54,-11.74,3.91,82.78,-155.2,3.37,9.05,1.87,3.54,bunny,
466,19.62,-13.76,2.78,250.13,-250.14,250.13,8.57,2.12,4.28,bunny,
467,18.49,1.59,0.66,176.66,250.13,176.55,9.11,3.08,3.75,bunny,
468,14.66,-1.41,9.68,77.99,-250.14,203.18,8.21,2.0,4.61,bunny,
469,14.29,-5.54,9.34,160.08,-124.44,250.13,8.25,1.57,4.51,bunny,
470,8.9,-6.2,10.23,56.63,-195.62,250.13,8.57,1.01,6.07,bunny,
471,8.48,-6.34,9.51,47.63,-250.14,250.13,8.53,0.5,6.01,bunny,
472,10.53,-4.6,9.35,40.31,-171.44,222.52,7.89,-0.73,6.38,bunny,
473,9.92,-4.93,9.13,-32.05,-115.0,207.08,8.15,-1.4,6.19,bunny,
474,7.37,-5.16,8.73,-83.76,-78.61,217.43,8.08,-1.76,6.22,bunny,
475,7.26,-5.67,8.46,-74.31,-101.31,200.02,8.02,-1.19,6.66,bunny,
476,8.58,-4.53,9.38,-78.28,-92.64,177.79,7.57,-2.53,6.55,bunny,
477,6.77,-3.84,10.85,-166.99,-112.51,189.19,7.97,-3.73,6.1,bunny,
