,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
418,-2.81,-13.52,-9.14,-124.04,-90.85,208.33,9.99,-1.03,0.9,bunny,
419,-4.35,-11.28,-8.45,-58.0,20.71,234.62,9.52,-1.08,0.75,bunny,
420,-4.11,-9.82,-9.97,-68.92,1.42,46.84,9.25,-0.62,0.78,bunny,
421,-5.27,-8.57,-9.25,-43.18,57.94,-7.93,9.07,-0.53,0.76,bunny,
422,-2.03,-7.16,-8.1,51.37,87.51,-127.25,9.31,-0.72,0.69,bunny,
423,-0.66,-6.61,-7.12,66.66,120.75,-167.73,9.43,-0.86,0.96,bunny,
424,1.0,-4.4,-3.65,250.13,155.82,-168.44,9.35,-0.15,0.7,bunny,
425,1.79,-2.54,-1.01,250.13,136.64,-163.62,9.18,0.0,0.95,bunny,
426,7.62,5.68,3.2,250.13,8.89,-155.81,9.1,0.3,1.69,bunny,
427,11.7,6.56,9.91,250.13,-55.95,-177.5,9.34,0.66,1.57,bunny,
428,12.96,2.64,4.87,-64.24,-138.18,204.92,8.54,0.3,1.75,bunny,
429,10.75,2.2,3.56,-96.47,-166.02,202.8,9.06,-0.2,1.71,bunny,
430,4.76,-5.0,0.48,-78.94,-86.6,122.29,10.66,-0.39,1.62,bunny,
431,4.84,-7.83,0.23,-39.4,-81.95,92.13,10.65,-0.06,1.92,bunny,
432,4.19,-7.77,0.82,61.57,-188.95,86.83,10.08,-0.52,1.55,bunny,
433,4.86,-7.18,2.63,74.03,-208.7,99.3,9.85,-0.63,1.63,bunny,
434,4.52,-7.53,0.3,-67.11,-163.77,78.38,9.53,-0.74,1.5,bunny,
435,2.86,-12.37,0.5,-24.1,-91.68,74.27,9.07,-1.57,1.28,bunny,
436,1.83,-11.72,1.77,62.89,-95.97,89.47,9.0,-2.47,0.62,bunny,
437,1.51,-8.56,0.4,92.16,-249.98,82.65,8.91,-3.55,0.49,bunny,
438,0.62,-10.52,0.25,44.51,-226.21,-9.41,8.8,-3.22,0.53,bunny,
439,1.65,-9.1,0.19,20.2,-250.14,-53.97,9.26,-2.59,0.29,bunny,
440,5.96,-14.09,-1.61,-54.91,-248.61,-140.61,9.51,-2.15,0.29,bunny,
441,6.82,-13.37,-0.28,-45.63,-140.3,-150.11,9.4,-1.97,0.03,bunny,
442,8.62,-14.46,-0.18,-7.89,-192.98,-104.68,9.24,-2.34,-0.43,bunny,
443,9.32,-13.96,-1.28,3.65,-128.6,-1.51,9.04,-2.74,-0.28,bunny,
444,10.08,-14.28,-1.94,-32.0,-90.01,-3.34,8.95,-2.64,0.44,bunny,
445,8.62,-13.62,-1.01,32.53,-77.09,57.53,9.14,-1.61,0.03,bunny,
446,6.28,-12.29,-0.5,27.19,-85.33,79.63,8.8,-1.91,0.58,bunny,
447,5.9,-12.98,-0.13,-23.07,-100.56,104.95,10.49,-2.11,0.46,bunny,
448,4.47,-12.42,-1.02,-52.31,-95.66,105.19,10.57,-1.56,0.59,bunny,
449,2.91,-12.89,-2.05,-48.42,-76.75,121.82,10.31,-1.32,0.6,bunny,
450,-0.06,-10.96,-3.79,-121.15,-192.88,71.96,10.04,-0.28,0.71,bunny,
451,-1.01,-10.39,-3.75,-73.25,-83.91,34.5,9.91,-1.21,1.41,bunny,
452,-0.74,-9.35,-3.88,-52.4,-60.37,22.83,9.56,-1.2,1.08,bunny,
453,-2.15,-7.27,-3.35,-18.38,-8.94,-2.37,9.26,-0.95,1.12,bunny,
454,-2.81,-6.28,-4.25,-5.55,6.5,-8.66,8.9,-0.96,1.1,bunny,
455,-2.02,-5.69,-3.8,-1.27,51.34,-59.12,8.73,-1.15,0.4,bunny,
456,-2.16,-5.4,-3.46,55.89,95.66,-70.75,8.75,-1.17,0.64,bunny,
457,-1.13,-3.41,0.25,250.13,18.82,-130.4,9.48,-1.73,0.83,bunny,
