,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
247,2.29,-0.34,7.35,128.03,141.54,225.93,3.81,4.01,-5.7,handmoter,
248,-3.48,6.27,-1.51,116.24,85.23,167.74,6.53,-0.77,-5.86,handmoter,
249,-7.41,10.13,-4.22,166.73,152.38,162.76,8.6,-4.22,-7.46,handmoter,
250,-11.82,12.58,-5.67,87.92,28.63,100.32,11.17,-3.65,-5.48,handmoter,
251,-8.34,16.56,-5.27,61.17,-60.94,35.55,9.67,1.73,-6.91,handmoter,
252,15.13,19.62,-17.33,-142.12,-84.08,-115.64,2.1,-5.64,-11.11,handmoter,
253,19.62,17.19,-18.04,-184.6,-86.45,-100.15,5.26,-1.4,-9.28,handmoter,
254,19.62,9.23,-19.5,-172.73,-31.35,-95.89,6.22,0.39,-7.88,handmoter,
255,19.62,1.76,-18.25,-166.17,16.08,-123.65,7.19,-0.28,-4.55,handmoter,
256,19.62,-19.62,-4.84,2.12,46.53,54.75,8.51,8.0,-8.73,handmoter,
257,19.62,-19.44,2.03,17.59,89.7,100.05,10.59,12.68,-7.77,handmoter,
258,3.97,2.5,2.25,250.13,-94.41,198.2,7.45,5.72,-7.81,handmoter,
259,-6.23,-9.39,9.36,-250.14,-29.44,-67.13,6.74,6.91,-6.19,handmoter,
260,-4.17,3.71,1.56,153.66,122.29,196.37,5.87,9.44,-5.82,handmoter,
261,-9.61,4.1,0.45,6.01,17.5,120.53,3.06,5.69,-7.09,handmoter,
262,-0.39,19.62,-0.98,12.92,-104.72,-14.56,8.15,-8.05,-8.42,handmoter,
263,6.87,19.62,-6.05,-98.18,24.5,-125.15,6.56,-15.55,-12.05,handmoter,
264,19.62,19.62,-14.55,-229.92,-61.56,-192.31,6.7,-11.67,-7.69,handmoter,
265,19.62,17.02,-19.62,-250.14,-187.18,-188.63,10.29,-6.3,-4.8,handmoter,
266,19.16,1.91,-19.62,-234.61,-19.66,-168.85,9.46,-1.87,-4.04,handmoter,
267,19.62,-12.41,-10.32,-99.83,-90.59,-40.56,8.24,-0.52,-5.97,handmoter,
268,17.93,-19.62,-6.75,-69.32,-79.94,49.01,8.04,7.36,-5.64,handmoter,
269,17.66,-17.93,-5.9,58.21,-104.08,72.27,8.88,8.22,-5.73,handmoter,
270,11.25,-14.65,2.28,75.39,-134.01,167.21,7.98,3.93,-8.41,handmoter,
271,-7.25,-9.54,8.34,161.92,83.76,250.13,6.92,1.75,-9.66,handmoter,
272,-6.15,11.07,-1.33,-250.14,4.73,-4.25,6.04,5.14,-8.67,handmoter,
273,-3.51,16.56,4.0,-5.15,-34.36,28.15,6.26,5.88,-7.64,handmoter,
274,3.89,19.62,-0.36,54.97,-49.23,35.49,3.81,4.88,-9.75,handmoter,
275,8.24,19.62,-3.19,-57.93,32.69,-47.43,4.01,2.34,-9.62,handmoter,
276,19.62,12.88,-10.16,-163.39,-27.64,-28.9,4.71,-3.1,-10.27,handmoter,
277,19.62,9.66,-10.8,-138.62,-33.34,-12.98,5.43,-1.52,-10.2,handmoter,
278,17.99,6.94,-4.86,37.99,66.63,-7.12,4.59,-2.98,-9.45,handmoter,
279,15.5,8.15,-7.73,-250.14,-108.97,-41.35,6.35,-3.07,-7.95,handmoter,
280,10.84,1.4,-6.23,-250.14,-28.11,-89.55,8.63,0.21,-4.07,handmoter,
281,11.63,0.49,-7.16,-159.92,-80.6,2.07,7.86,0.8,-3.95,handmoter,
282,10.95,-2.82,-4.44,-77.88,-13.15,57.55,6.89,-0.43,-1.45,handmoter,
283,7.9,-2.16,-4.19,-97.96,-31.12,71.83,7.28,-1.28,-0.47,handmoter,
284,6.32,-3.41,-1.42,-250.14,-214.84,210.7,13.54,-4.88,0.12,handmoter,
285,5.46,1.17,-9.33,-146.26,-13.3,113.1,14.7,-2.88,0.59,handmoter,
286,9.24,0.38,-5.23,-199.21,-49.79,122.38,11.58,0.59,2.32,handmoter,
287,11.9,0.16,-5.52,-247.05,-25.52,91.53,10.76,0.53,1.71,handmoter,
288,13.21,-1.04,-4.75,-207.79,-56.54,139.85,10.94,0.01,2.07,handmoter,
289,12.45,-0.8,-1.96,-134.41,-15.95,177.38,11.19,0.29,1.41,handmoter,
290,9.76,0.71,-0.37,-176.19,-14.24,189.07,11.68,0.33,0.7,handmoter,
291,2.88,1.12,-0.32,-162.94,17.1,141.61,8.33,1.83,-0.5,handmoter,
292,2.3,2.79,-0.23,-153.95,24.37,141.34,7.45,2.22,-1.71,handmoter,
293,1.08,2.05,-2.93,-186.5,65.63,125.52,6.78,2.1,-2.8,handmoter,
294,0.22,2.95,-4.08,-141.31,71.2,103.94,6.65,2.22,-2.86,handmoter,
295,2.37,6.48,-6.2,-170.62,146.76,95.53,7.53,0.83,-3.91,handmoter,
296,1.88,7.17,-9.7,-147.92,118.43,45.21,8.23,-2.26,-4.33,handmoter,
297,13.92,6.58,-13.08,-180.38,16.92,8.42,8.21,-1.76,-3.54,handmoter,
298,17.19,4.23,-13.8,-196.54,13.71,10.55,8.48,-1.0,-3.8,handmoter,
299,19.62,-3.26,-9.88,-94.47,63.37,-12.99,7.91,-2.09,-2.03,handmoter,
300,19.2,-3.17,-7.24,-110.36,74.79,-7.51,7.41,-2.97,-1.37,handmoter,
301,14.83,-11.36,-0.2,-130.15,16.92,43.28,7.9,5.01,-2.18,handmoter,
302,12.6,-11.21,2.53,-103.02,34.47,71.82,7.26,7.71,-1.93,handmoter,
303,6.42,-6.57,3.63,-94.54,60.67,82.98,10.1,5.82,-4.03,handmoter,
304,3.61,-4.14,3.44,-76.97,54.18,88.42,9.96,4.2,-3.52,handmoter,
305,-2.82,-0.86,0.58,-97.14,-22.73,11.85,10.11,4.85,-4.14,handmoter,
306,-3.44,1.61,1.43,-46.71,-48.56,10.88,9.18,5.42,-3.78,handmoter,
307,-4.82,5.75,-0.26,-87.51,-20.83,-12.31,5.72,3.56,-6.39,handmoter,
308,-3.12,9.47,-2.04,-79.6,-13.2,-36.95,5.8,3.27,-7.87,handmoter,
309,7.67,15.4,-3.0,-70.72,31.76,-38.37,9.43,0.62,-7.34,handmoter,
310,10.49,16.58,-6.51,-80.47,110.29,-64.92,10.7,-3.07,-6.98,handmoter,
311,19.62,8.25,-16.68,-137.73,-65.85,-134.37,9.64,-3.88,-5.46,handmoter,
312,19.62,2.24,-14.59,-73.58,-18.47,-98.23,9.44,-3.11,-6.16,handmoter,
313,19.62,-0.75,-11.48,-44.65,34.02,-117.56,9.98,-3.92,-4.95,handmoter,
314,19.62,-5.27,-8.73,-58.28,-33.45,-96.55,8.05,-2.41,-5.28,handmoter,
315,4.28,-19.62,19.62,250.13,250.13,250.13,7.83,4.67,-5.48,handmoter,
316,19.62,-8.74,-19.62,-250.14,-186.82,185.76,9.19,6.45,-4.38,handmoter,
317,2.14,-8.01,1.35,83.75,50.74,135.37,6.6,0.54,-5.25,handmoter,
318,-2.55,-2.76,0.75,158.6,2.86,166.06,6.3,0.6,-5.59,handmoter,
