,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
274,5.25,-1.67,6.4,-63.96,39.41,168.98,9.81,0.59,-2.56,handmoter,
275,2.38,0.31,6.38,-74.35,18.24,186.48,9.94,0.46,-2.03,handmoter,
276,0.86,1.54,5.74,-113.86,22.71,167.89,9.45,0.28,-1.83,handmoter,
277,0.09,7.55,3.51,-144.76,99.84,75.63,8.8,2.51,-3.15,handmoter,
278,-0.37,10.0,1.94,-152.08,110.92,38.68,8.79,3.2,-3.34,handmoter,
279,6.55,11.14,-2.88,-211.84,9.31,-73.05,10.64,1.41,-2.93,handmoter,
280,12.31,9.94,-3.95,-201.16,23.43,-83.9,8.84,0.84,-2.57,handmoter,
281,19.12,6.65,-7.34,-166.45,42.82,-82.22,8.58,0.92,-1.83,handmoter,
282,19.62,5.19,-8.94,-164.59,16.79,-80.85,9.1,0.56,-1.45,handmoter,
283,19.62,-1.21,-9.47,-68.27,101.21,-21.13,9.33,-0.59,-0.95,handmoter,
284,19.62,-3.15,-10.52,-130.92,-42.43,40.61,9.24,-1.49,-0.76,handmoter,
285,15.97,-5.2,-7.36,-124.94,-48.6,85.5,9.77,-0.81,0.23,handmoter,
286,14.21,-5.97,-5.0,-155.94,-39.87,94.05,10.31,-0.07,0.06,handmoter,
287,7.42,-4.75,2.93,-171.67,12.25,162.94,10.02,0.69,0.0,handmoter,
288,4.68,-3.61,4.28,-169.14,12.61,183.0,9.41,0.7,0.8,handmoter,
289,2.28,-0.67,3.82,-202.54,16.74,176.5,9.85,0.39,0.78,handmoter,
290,1.18,0.22,2.98,-202.59,36.14,164.24,10.47,0.3,0.96,handmoter,
291,-0.19,3.69,2.21,-180.15,109.24,119.49,9.51,0.45,1.23,handmoter,
292,-1.63,6.42,0.67,-179.79,126.47,70.27,9.35,1.01,0.31,handmoter,
293,7.46,9.28,-6.92,-232.17,0.99,-86.27,11.0,-0.38,0.0,handmoter,
294,14.18,7.66,-9.18,-213.16,20.73,-99.09,11.12,-0.61,-0.11,handmoter,
295,19.62,6.01,-12.55,-164.93,61.77,-146.69,10.19,0.96,-0.99,handmoter,
296,19.48,2.4,-13.16,-50.27,-30.36,-88.66,10.05,0.16,-1.3,handmoter,
297,17.08,-3.33,-19.39,-185.7,-147.24,-78.76,8.71,-1.56,-2.15,handmoter,
298,18.68,-10.75,-13.94,-45.35,12.76,-53.4,8.39,-2.59,-2.67,handmoter,
299,14.56,-13.01,-3.0,-67.92,-43.89,81.57,9.33,-1.7,-1.3,handmoter,
300,12.03,-10.78,1.71,-19.64,-37.81,141.28,8.68,-0.77,-1.99,handmoter,
301,3.38,-3.98,6.42,-106.26,-26.76,201.11,9.63,0.09,-1.93,handmoter,
302,2.87,-1.66,5.58,-144.8,24.79,186.15,9.86,0.44,-1.29,handmoter,
303,-2.04,7.1,1.78,-145.9,92.66,94.81,9.31,2.35,-2.3,handmoter,
304,-2.01,10.73,-1.17,-162.44,63.45,15.27,9.01,2.87,-3.4,handmoter,
305,13.14,9.13,-12.19,-119.06,35.32,-117.8,9.94,0.45,-3.53,handmoter,
306,16.62,7.2,-14.17,-42.57,68.82,-125.46,9.43,0.26,-3.81,handmoter,
307,18.79,5.53,-13.92,3.6,51.16,-124.96,9.13,0.79,-4.05,handmoter,
308,19.51,2.95,-12.86,9.5,1.93,-118.4,9.33,1.27,-4.16,handmoter,
309,19.62,-0.63,-12.07,2.0,-22.21,-119.25,9.44,0.87,-3.86,handmoter,
310,19.62,-13.06,-9.58,-23.76,-102.27,-45.46,7.82,-2.36,-4.13,handmoter,
311,19.62,-15.01,-4.52,61.1,-18.8,20.92,8.21,-2.13,-3.29,handmoter,
312,-2.77,4.16,4.27,13.47,-42.37,160.43,8.85,0.51,-3.18,handmoter,
313,-1.73,6.39,3.54,-11.4,105.4,133.08,9.1,0.62,-3.07,handmoter,
314,-3.39,9.17,0.01,-60.51,131.17,42.73,9.24,0.97,-2.8,handmoter,
315,-3.62,11.5,-1.31,-52.96,113.74,-19.27,9.59,2.1,-4.31,handmoter,
316,0.7,13.43,-4.0,-94.46,64.87,-104.65,9.91,3.1,-4.15,handmoter,
317,6.44,11.56,-7.84,-103.45,30.27,-139.61,9.85,2.26,-4.09,handmoter,
