,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
901,-10.78,4.05,19.23,-35.82,-196.5,250.13,0.44,1.47,1.4,cowboy,
902,-9.44,2.72,14.26,-243.83,-250.14,250.13,-1.7,1.76,0.37,cowboy,
903,-9.41,4.44,9.08,-250.14,-185.05,250.13,-1.98,2.03,1.49,cowboy,
904,-19.62,13.43,-0.48,-250.14,0.02,250.13,-1.73,3.47,-1.8,cowboy,
905,-19.62,19.62,-8.0,-250.14,-60.08,233.2,1.36,3.35,-2.22,cowboy,
906,-19.62,19.62,-19.62,-250.14,-108.98,69.19,4.69,1.86,-2.73,cowboy,
907,-19.62,19.62,-19.62,-250.14,1.63,-182.58,5.81,2.7,3.23,cowboy,
908,-19.62,-3.84,-19.62,-250.14,241.77,-250.14,16.28,3.37,6.1,cowboy,
909,19.62,19.32,-19.62,250.13,144.56,-250.14,19.62,-0.11,-1.12,cowboy,
910,19.62,19.62,-19.62,250.13,250.13,-250.14,16.04,-2.29,4.42,cowboy,
911,10.28,19.62,19.62,-250.14,-250.14,250.13,8.93,8.59,6.54,cowboy,
912,-9.82,-8.78,19.62,250.13,250.13,-250.14,7.84,8.6,5.25,cowboy,
913,5.24,15.33,10.63,250.13,250.13,250.13,2.97,1.82,0.16,cowboy,
914,-11.48,4.42,17.39,210.08,-250.14,250.13,0.43,-1.1,-2.47,cowboy,
915,-2.48,-1.68,17.53,174.56,-250.14,216.73,-1.69,4.15,-0.42,cowboy,
916,6.34,-1.12,19.32,111.52,-250.14,156.58,-2.56,2.21,-0.09,cowboy,
917,-19.62,1.89,15.26,-250.14,-94.71,250.13,-2.01,-0.96,-2.12,cowboy,
918,-13.69,-7.11,11.83,-250.14,209.8,178.37,-1.68,-0.34,-1.09,cowboy,
919,-19.62,4.25,-12.22,-250.14,-250.14,152.62,3.42,3.35,-3.42,cowboy,
920,-19.62,11.19,-19.62,-250.14,-228.05,-47.93,8.23,5.88,3.75,cowboy,
