,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
408,15.48,3.1,-5.02,-59.34,-1.27,43.28,9.47,-0.19,1.44,bunny,
409,16.2,2.55,-4.69,-47.2,-7.11,67.53,9.37,-0.39,1.6,bunny,
410,16.06,1.77,-3.79,-46.85,-5.48,86.79,9.58,-0.41,1.45,bunny,
411,15.88,0.42,-0.04,-80.54,24.06,135.9,9.44,-0.24,1.68,bunny,
412,18.35,0.74,0.54,-82.56,43.73,150.37,9.47,-0.07,1.89,bunny,
413,16.03,1.59,-3.25,-191.2,-2.69,201.6,9.23,0.22,1.92,bunny,
414,15.44,1.52,-3.85,-200.4,-36.88,223.11,9.62,0.26,1.84,bunny,
415,14.59,1.75,-4.06,-204.38,-27.82,226.18,9.36,0.4,2.1,bunny,
416,12.36,2.44,-4.94,-213.84,3.37,244.44,9.47,0.6,2.1,bunny,
417,-6.64,-1.86,-11.63,-130.38,147.94,250.13,9.37,0.39,1.83,bunny,
418,-11.06,-0.79,-13.22,-59.05,206.98,227.15,9.28,-0.03,1.48,bunny,
419,-13.6,0.19,-16.86,29.34,137.13,-170.27,8.78,0.02,1.92,bunny,
420,-3.42,-0.57,-14.62,112.09,10.51,-250.14,8.83,0.27,1.76,bunny,
421,19.62,13.46,8.0,250.13,244.85,-73.54,9.75,2.45,5.76,bunny,
422,19.62,12.78,-19.62,-250.14,154.06,-250.14,10.33,1.15,7.91,bunny,
423,19.62,3.02,-0.19,-183.18,20.3,179.34,10.55,0.36,4.9,bunny,
424,19.62,-0.83,3.39,-103.4,250.13,250.13,9.99,-4.31,1.69,bunny,
425,19.11,1.5,-8.84,-196.42,143.36,250.13,8.73,-3.73,3.52,bunny,
426,14.06,8.18,-9.11,-61.69,95.62,250.13,9.57,-0.69,1.83,bunny,
427,8.61,8.19,-4.72,-73.01,-2.94,250.13,9.54,0.23,2.05,bunny,
428,-10.78,6.0,4.58,-63.71,-99.12,250.13,9.15,3.94,2.31,bunny,
429,-15.28,3.14,-3.13,-44.3,-146.74,250.13,8.29,3.42,2.66,bunny,
430,-14.04,-3.89,-9.57,53.89,-169.92,-15.14,7.8,2.52,2.01,bunny,
431,-12.63,-8.67,-6.82,250.13,-129.41,-231.76,7.41,2.02,2.48,bunny,
432,-3.65,12.88,8.01,250.13,-250.14,-244.2,8.81,0.4,3.83,bunny,
433,10.44,9.86,17.31,250.13,-250.14,-223.88,9.38,-0.23,5.94,bunny,
434,4.78,7.3,19.62,-250.14,-15.39,250.13,7.93,-6.31,6.13,bunny,
435,-0.19,6.09,13.23,-250.14,-192.31,250.13,7.63,-6.02,3.02,bunny,
436,-2.5,1.72,6.75,-250.14,-250.14,250.13,8.31,-2.64,0.33,bunny,
437,-4.07,-2.24,0.69,-250.14,-43.1,250.13,8.11,-2.08,4.35,bunny,
438,-12.23,-2.19,-15.27,-250.14,-250.14,122.34,8.31,-1.42,2.56,bunny,
439,-6.33,-1.69,-19.62,-250.14,-139.21,-0.4,7.93,-1.97,2.78,bunny,
440,3.59,-5.02,-19.62,250.13,250.13,129.64,8.32,-3.68,3.42,bunny,
