,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
736,-1.44,-6.05,11.06,80.98,250.13,-105.98,11.12,2.35,1.44,rocket,
737,-3.76,-2.31,12.41,138.64,250.13,-137.66,9.56,2.15,1.38,rocket,
738,3.94,0.96,12.31,-119.18,248.73,-242.53,4.07,1.25,0.04,rocket,
739,3.55,2.07,10.25,-112.08,250.13,-218.97,4.04,1.52,1.02,rocket,
740,6.53,9.44,5.5,-38.2,211.7,-183.05,7.66,0.24,2.39,rocket,
741,14.25,10.33,3.27,-11.51,83.98,-250.14,7.08,-0.9,2.28,rocket,
742,19.62,3.05,0.29,-55.44,-1.32,-250.14,7.76,-1.27,2.2,rocket,
743,19.62,1.01,-1.73,-38.69,-33.05,-164.8,8.72,-2.04,1.97,rocket,
744,19.62,-0.86,-2.16,-64.49,-53.37,-24.97,9.85,-1.85,1.91,rocket,
745,4.23,-3.81,-6.44,-59.78,92.3,97.11,10.27,-0.17,3.25,rocket,
746,2.82,-5.01,-5.11,1.91,36.66,41.26,10.73,-0.05,4.58,rocket,
747,7.24,-3.92,-0.22,15.95,-176.92,-78.51,9.47,0.62,3.5,rocket,
748,9.41,-6.07,-1.02,16.33,-47.39,-56.85,9.13,-0.1,2.15,rocket,
749,9.87,-4.43,-0.68,67.89,5.89,32.82,8.52,-0.3,2.79,rocket,
750,10.03,-2.19,-0.08,114.58,-10.97,78.19,8.68,-0.47,2.95,rocket,
751,6.73,3.35,3.07,186.73,-100.19,200.64,9.34,0.35,2.69,rocket,
752,6.04,4.63,2.64,222.95,-172.89,237.11,9.65,0.23,3.0,rocket,
753,5.29,4.8,1.6,250.13,-194.15,250.13,9.83,0.21,2.88,rocket,
754,5.17,3.79,1.12,250.13,-196.33,223.24,10.06,0.2,2.09,rocket,
755,3.2,1.06,0.92,250.13,-162.07,120.78,7.87,-0.12,1.77,rocket,
756,1.38,-0.9,-0.57,250.13,-181.47,67.76,7.14,-0.26,1.87,rocket,
757,3.47,-1.79,-0.78,250.13,-250.14,8.23,5.99,-0.6,1.46,rocket,
758,5.1,0.11,3.03,250.13,-250.14,-9.91,6.2,0.04,0.74,rocket,
759,0.46,4.16,5.45,247.1,-250.14,-120.75,8.64,1.19,0.97,rocket,
760,6.54,3.43,11.09,165.41,-250.14,-183.53,10.13,0.56,-1.15,rocket,
761,5.41,0.63,12.44,-74.78,-159.4,-239.33,8.28,-3.07,-1.55,rocket,
762,8.54,0.2,9.76,-100.89,-250.14,-250.14,6.8,-0.49,-3.11,rocket,
763,19.62,1.29,4.64,108.94,-250.14,-250.14,8.41,-0.09,-0.06,rocket,
764,19.62,-0.01,9.84,-250.14,36.93,-250.14,9.5,2.18,-0.18,rocket,
765,19.62,-15.56,19.62,250.13,-69.58,-103.06,13.0,-3.31,-0.68,rocket,
766,19.62,9.83,11.95,139.18,18.34,-77.04,13.87,-3.21,-0.67,rocket,
767,9.41,4.11,3.48,26.94,105.75,50.14,15.77,-8.23,-0.16,rocket,
768,9.08,3.18,4.47,165.46,129.73,-39.95,15.19,-6.74,0.26,rocket,
769,9.35,6.85,2.96,52.23,-23.89,-48.72,14.23,-5.56,0.73,rocket,
770,10.15,8.19,5.09,69.89,-4.31,-36.08,13.59,-2.38,0.94,rocket,
771,7.54,3.54,1.34,-39.86,52.76,-49.42,10.37,-1.51,1.05,rocket,
772,6.97,4.17,1.98,-17.43,55.18,-45.33,8.68,-1.15,0.69,rocket,
773,5.77,3.62,2.29,-25.45,26.77,-35.54,5.06,-1.67,0.81,rocket,
774,5.42,3.18,2.32,-35.12,3.27,-41.03,3.73,-1.71,0.26,rocket,
775,7.65,3.63,3.95,-62.65,-18.37,-15.87,3.59,-0.74,-0.46,rocket,
776,8.05,2.93,4.28,-83.97,1.1,-3.96,4.69,-0.78,0.97,rocket,
777,7.65,2.86,3.18,-81.95,15.44,-1.39,7.15,-0.25,0.78,rocket,
778,7.39,2.86,2.94,-71.89,-1.92,24.5,9.06,-0.11,0.61,rocket,
779,8.52,2.74,3.26,-39.92,-15.12,56.4,10.26,0.26,1.33,rocket,
780,6.98,4.77,4.29,-81.54,20.93,49.01,9.01,0.25,1.71,rocket,
781,7.58,3.69,4.19,-61.23,-19.15,27.54,8.95,-0.28,2.51,rocket,
782,8.66,3.03,4.94,-44.1,-57.85,26.57,9.52,0.26,2.4,rocket,
783,10.27,3.63,5.66,-15.24,-36.84,21.92,10.13,0.23,1.97,rocket,
784,8.25,1.83,5.01,-36.86,-44.45,44.74,8.76,-0.48,2.62,rocket,
785,8.18,2.23,6.41,-76.5,-94.12,27.73,9.14,-0.05,2.44,rocket,
786,9.49,3.26,5.43,-36.64,-7.01,38.58,10.27,0.16,3.14,rocket,
787,9.05,2.76,4.96,-34.05,-19.73,31.11,9.51,0.11,3.26,rocket,
788,10.0,3.1,4.93,-44.45,-32.33,68.42,9.99,1.26,2.88,rocket,
789,10.53,-0.32,5.53,54.82,89.89,45.36,9.7,2.09,2.99,rocket,
790,12.05,3.85,-0.77,4.44,38.06,154.25,9.54,2.35,2.88,rocket,
791,12.29,4.79,1.33,118.73,205.07,85.22,9.38,2.33,3.03,rocket,
792,8.02,1.29,-1.36,149.65,174.05,150.79,9.18,2.15,2.17,rocket,
793,7.28,0.97,-1.44,111.63,28.43,175.52,8.58,1.44,2.07,rocket,
794,6.74,-3.09,1.74,118.3,-42.12,162.37,4.8,1.14,-0.13,rocket,
795,7.41,-2.86,3.17,120.21,-45.62,171.3,3.62,0.06,-1.14,rocket,
796,6.55,-3.45,4.2,72.67,-14.67,157.78,2.66,-0.72,-2.44,rocket,
797,6.12,-3.59,7.24,67.41,-27.82,172.94,2.45,-0.89,-2.23,rocket,
