,class,x1_mean,y1_mean,z1_mean,x2_mean,y2_mean,z2_mean,x3_mean,y3_mean,z3_mean,x4_mean,y4_mean,z4_mean,x1_max,y1_max,z1_max,x2_max,y2_max,z2_max,x3_max,y3_max,z3_max,x4_max,y4_max,z4_max,x1_var,y1_var,z1_var,x2_var,y2_var,z2_var,x3_var,y3_var,z3_var,x4_var,y4_var,z4_var
18,handmotor,6.5420000000000025,3.992666666666666,-4.817333333333334,-45.736,-2.171333333333332,58.543000000000006,8.527666666666665,1.4193333333333331,-4.424333333333333,-72.454,-26.886666666666667,19.29466666666667,19.62,19.62,10.37,250.13,145.74,250.13,10.18,3.63,1.3,27.33,11.51,39.37,105.23280965517243,47.4214616091954,73.94244781609196,14186.173962758621,7322.243142988506,28055.982566551727,0.7715288505747128,1.09444091954023,6.838232298850575,6299.3827075862055,727.4946574712643,130.09514298850573
19,handmotor,8.295000000000002,4.066666666666667,-7.942333333333333,103.08200000000004,52.750666666666675,-66.12833333333334,9.135,0.23299999999999976,-2.543333333333334,155.4136666666667,14.917666666666666,-43.337333333333326,19.62,18.39,4.9,250.13,250.13,250.13,10.2,3.14,0.47,240.09,42.79,-10.56,90.73657758620689,38.885291954022996,34.974687471264374,22360.25951310345,7036.066378850575,19573.246297126432,0.2852948275862065,2.6414699999999995,5.906126436781608,5751.465582643678,286.8893840229885,192.79982022988497
20,handmotor,6.287000000000002,8.076,-6.361666666666667,-10.133999999999993,16.694666666666667,-51.515333333333324,9.051666666666668,-0.21466666666666664,-4.528333333333333,21.397999999999993,-10.249666666666672,-5.0043333333333315,19.62,19.62,4.89,250.13,250.13,250.13,11.8,2.37,-1.17,109.74,34.74,22.98,101.29926310344828,39.89460413793103,95.58093850574713,16394.122714482754,8263.736218850578,29329.199356781603,0.977124712643679,1.6650602298850574,1.7074212643678157,4196.466651034483,578.6532722988507,394.99368747126437
21,handmotor,8.34566666666667,5.366666666666666,-7.410333333333333,-92.31066666666666,-10.315333333333331,121.42366666666665,9.652666666666667,0.526,-2.737666666666667,-158.268,13.582333333333333,49.69266666666667,19.62,17.08,6.39,250.13,250.13,250.13,11.13,3.3,0.03,-18.05,36.85,81.4,53.39788057471264,26.967154022988506,66.13065160919541,31611.22831678161,11512.27300505747,12835.027065402302,0.77170988505747,3.9735972413793106,2.095473678160919,2193.342375172413,157.30165988505746,658.5577029885055
22,handmotor,6.428000000000001,2.5126666666666675,-7.5163333333333355,-34.699,-2.6293333333333266,31.393000000000004,8.520000000000001,1.1420000000000001,-4.742999999999999,-66.36966666666666,-17.215666666666667,18.340333333333337,19.62,19.62,4.48,236.37,250.13,227.45,10.61,3.56,0.25,52.62,10.79,53.63,112.18087172413793,30.43606850574713,82.55125850574713,14771.866698965516,7641.179427126438,17075.26655965517,0.40697241379310367,1.0082924137931033,3.968545862068966,5775.596396436783,382.7892047126437,228.5194033333334
23,handmotor,6.479,4.4959999999999996,-8.918666666666665,85.28533333333333,42.99999999999999,-109.60299999999998,9.250666666666667,0.42099999999999976,-2.530666666666666,139.12966666666668,16.202333333333332,-38.99,19.62,19.62,19.62,250.13,250.13,250.13,12.59,4.14,0.65,250.13,61.08,-2.64,70.62080931034482,37.56656965517241,98.55259816091959,28091.8683429885,12468.572186206895,12221.86875275862,0.9337581609195411,4.063285172413792,6.300523678160921,7738.966382643677,652.7511840229884,302.35134482758633
24,handmotor,6.417666666666667,4.208333333333333,-7.388666666666667,-4.805333333333331,-8.215666666666667,-24.96666666666666,8.665333333333335,0.238,-4.825,29.77866666666666,-14.222666666666669,-9.378000000000002,19.62,19.62,5.6,250.13,250.13,249.81,10.1,2.33,-1.74,130.21,14.97,29.81,88.044121954023,51.7067591954023,98.28530850574714,14980.092329195402,14271.695866781603,24809.125809195404,0.30470850574712655,0.9479613793103449,1.9405086206896556,2716.4587429885055,363.2482547126437,460.48907172413794
25,handmotor,5.218666666666666,4.722,-6.379,-88.237,-36.03600000000002,126.59833333333334,9.393,0.8526666666666666,-1.9013333333333333,-163.37566666666666,-0.5400000000000004,45.12866666666667,17.38,19.62,10.21,151.31,70.6,250.13,10.75,3.54,0.62,28.38,39.6,65.06,58.84751540229885,37.55403724137932,57.4451748275862,11236.424683793099,4461.372128275862,18147.313428160916,0.7034975862068966,5.628461609195403,4.5614878160919545,8086.19491505747,1196.4814000000001,168.791136091954
26,handmotor,5.184333333333333,6.458666666666667,-9.686,-65.47166666666668,-2.4623333333333335,-41.46133333333333,8.219666666666665,1.5219999999999996,-5.067000000000002,-54.25033333333332,-26.838000000000008,18.25366666666667,19.62,19.62,3.02,211.05,250.13,250.13,10.36,3.7,-1.48,39.69,11.68,41.89,95.442521954023,49.677618850574724,75.08563172413794,18731.882097126436,8042.534811609195,16163.873329195407,1.090534367816092,1.3134855172413795,2.960125172413794,4123.916865402298,538.6700372413794,254.7846309195402
27,handmotor,6.076,5.804999999999998,-5.948000000000001,85.69800000000002,51.446000000000005,-59.092666666666666,9.035333333333336,1.2916666666666667,-2.9266666666666667,136.9163333333333,17.727666666666664,-34.19200000000001,19.62,19.62,13.09,250.13,250.13,250.13,9.83,5.63,-0.3,213.08,53.88,9.56,61.262397241379325,42.104108620689644,81.97748551724138,22228.61004413794,17124.419445517236,21029.525937471262,0.3440050574712645,2.9952626436781613,5.040298850574715,7004.686527471262,807.5934322988505,455.5668027586208
28,handmotor,4.5826666666666656,6.862666666666666,-6.457333333333334,-7.366333333333332,15.35266666666667,-40.53566666666667,8.819666666666668,0.047999999999999966,-4.6770000000000005,35.92566666666667,-6.160666666666668,-13.658333333333339,19.62,18.14,4.53,250.13,250.13,228.89,10.08,2.63,-2.5,113.69,12.58,11.34,78.07321333333331,42.19737885057472,69.76752367816091,20982.904403333334,6973.669792643677,19171.551294367815,0.2948585057471255,1.796616551724138,1.2046562068965523,1314.5493426436778,163.24344781609196,354.5088971264367
29,handmotor,9.421333333333337,4.875333333333332,-9.188333333333333,-85.48266666666665,3.2476666666666674,74.51433333333337,9.246666666666664,1.3833333333333333,-2.159,-169.09966666666668,-18.087333333333333,42.69233333333332,19.62,13.43,0.71,250.13,171.73,250.13,11.0,4.19,0.96,-89.51,47.17,57.98,44.27843954022989,15.689991264367814,44.50524195402297,18582.637234022986,6496.06680471264,27584.853115057478,1.0396229885057489,4.2418091954023,4.714057586206897,2606.137217126438,1478.6940409195406,107.73301160919547
30,handmotor,4.668333333333334,6.861333333333333,-7.145333333333335,-33.61833333333335,-7.912999999999999,-14.962666666666667,8.550333333333333,1.5526666666666664,-5.608999999999999,4.815666666666669,-1.069666666666667,3.223000000000003,19.62,19.62,13.73,223.92,159.8,250.13,9.26,3.63,-4.08,112.75,34.99,32.21,148.95093850574716,52.92237747126437,106.06631540229886,14727.626435057471,7251.849538965517,32781.46399954023,0.15222402298850546,1.2766409195402297,0.5232299999999999,2699.64099091954,253.64741712643678,526.5221182758619
31,handmotor,8.628666666666668,5.338666666666666,-9.780999999999999,94.21266666666665,47.896999999999984,-109.04899999999999,9.225,0.7053333333333335,-2.874999999999999,148.8036666666667,27.107000000000006,-38.71233333333334,19.62,18.23,-0.88,250.13,250.13,138.34,10.42,2.72,-0.35,229.44,51.9,-13.31,37.03799126436782,35.68214988505748,27.60669896551725,27992.612399540238,6507.677111379313,11125.496643793105,0.2440603448275863,1.4175154022988508,2.931391379310347,3205.213306781609,277.8456217241379,125.22257712643678
32,handmotor,4.920333333333332,5.537,-5.020666666666667,34.63833333333333,-5.511,-23.365,9.128666666666668,0.02666666666666664,-3.7673333333333336,66.83766666666666,-15.281,-15.269666666666668,19.16,19.62,4.6,250.13,240.71,200.39,10.43,1.5,-0.29,201.92,13.72,20.69,68.29418264367816,42.62156655172415,44.682875402298855,17783.25719367816,4865.101374827587,19764.20965344828,0.5368878160919534,1.120671264367816,3.7825236781609193,6969.646797816092,280.5109748275862,550.1334171264369
33,handmotor,8.973,5.930666666666667,-8.616333333333333,-81.00866666666664,-5.143666666666665,75.66433333333333,9.40933333333333,0.7833333333333332,-2.081,-138.21733333333336,2.6683333333333352,33.231333333333325,19.62,19.1,5.15,250.13,217.69,250.13,10.64,3.55,0.52,4.64,31.64,54.26,54.437697586206916,35.39595126436781,91.58309298850574,22644.915142988506,11129.751382643675,21551.027225402304,0.22808229885057454,2.32387816091954,1.7425955172413796,3045.2753995402304,412.339290229885,300.24468091954026
34,handmotor,5.6499999999999995,5.198333333333333,-4.926666666666667,-49.87766666666665,12.86599999999999,6.7473333333333265,8.655333333333333,1.568333333333333,-4.836666666666668,-20.405999999999988,-12.865333333333332,6.657,19.62,19.62,5.73,250.13,190.61,250.13,9.46,5.27,-3.1,82.56,19.33,26.37,94.34870344827587,70.60974540229884,64.93045747126435,19420.81834954023,9289.111383448277,24352.473675402296,0.11230850574712642,2.2226902298850573,0.6344505747126437,4084.7543972413782,368.0150602298853,117.21728379310342
35,handmotor,12.317777777777778,1.9833333333333334,-9.904444444444444,98.06222222222222,33.278888888888886,-54.269999999999996,9.05,1.3622222222222222,-4.446666666666667,54.833333333333336,33.13777777777778,-25.259999999999998,19.62,12.87,3.84,250.13,135.63,250.13,9.93,2.87,-3.15,110.76,47.74,-20.38,62.07049444444446,38.310175,48.59247777777777,20965.638794444447,14579.663811111111,20280.5948,0.32622500000000015,1.9167944444444442,1.0235999999999996,942.772775,162.8481944444444,8.159825000000005
