113,1.8,9.58,1.03,-2.37,-2.1,-2.6,9.46,0.34,1.69,-2.27,-0.34,0,5.15,0,0,0,idle,
114,1.81,9.73,1.08,-3.15,-4.96,-3.31,9.49,0.5,1.63,-2.27,-0.09,0,5.09,0,0,0,idle,
115,2,9.71,1.09,-2.36,-2.35,-4.18,9.38,0.4,1.47,-2.16,0.11,0,5.16,0,0,0,idle,
116,1.92,9.68,1.12,-2.82,3.15,-1.14,9.38,0.29,1.6,-1.66,0.57,0,5.16,0,0,0,idle,
117,1.68,9.65,1.07,-2.66,3.13,-1.3,9.4,0.37,1.63,-1.36,0.81,0,5.12,0,0,0,idle,
118,1.89,9.7,1.01,-1.49,-0.11,-2.8,9.48,0.35,1.61,-0.82,0.59,0,5.16,0,0,0,idle,
119,1.8,9.76,0.9,-2.05,0.15,-1.54,9.37,0.28,1.67,-0.47,0.47,0,5.13,0,0,0,idle,
120,1.97,9.64,1.03,-2.04,-1.25,-2.38,9.41,0.35,1.61,-0.53,1.02,0,5.15,0,0,0,idle,
121,1.99,9.69,1.05,-2.41,0,-1.89,9.4,0.41,1.69,-0.55,1.27,0,5.15,0,0,0,idle,
122,1.64,9.7,1.09,-1.53,1.85,-2.51,9.4,0.32,1.66,0.63,0.76,0,5.15,0,0,0,idle,
123,1.8,9.67,0.94,-1.81,1.4,-3.12,9.39,0.33,1.72,0.79,0.8,0,5.15,0,0,0,idle,
124,1.9,9.75,0.92,-1.74,2.04,-2.53,9.43,0.34,1.68,0.83,0.72,0,5.1,0,0,0,idle,
125,1.82,9.75,0.96,-2.34,1.9,-1.34,9.4,0.31,1.62,0.63,0.56,0,5.15,0,0,0,idle,
126,1.72,9.66,0.96,-2.57,1.14,-1.73,9.38,0.35,1.65,0.89,0.44,0,5.13,0,0,0,idle,
127,1.76,9.67,1.09,-2.18,0.73,-2.48,9.45,0.35,1.64,0.86,0.12,0,5.14,0,0,0,idle,
128,1.85,9.69,1.09,-1.47,1.4,-2.99,9.48,0.3,1.62,0.64,0.05,0,5.14,0,0,0,idle,
129,1.87,9.67,1.09,-1.75,2.28,-2.5,9.39,0.29,1.67,0.58,0.06,0,5.16,0,0,0,idle,
130,1.64,9.69,1.05,-1.95,2.39,-2.59,9.44,0.22,1.69,0.33,0.15,0,5.16,0,0,0,idle,
131,1.74,9.74,0.96,-2.02,1.9,-2.98,9.35,0.34,1.62,0.08,0.02,0,5.15,0,0,0,idle,
132,1.86,9.71,1.13,-3,0.95,-2.67,9.36,0.35,1.64,-1.45,-0.03,0,5.15,0,0,0,idle,
133,1.81,9.67,1.02,-2.73,1.37,-2.45,9.37,0.35,1.69,-1.35,-0.45,0,5.11,0,0,0,idle,
134,1.7,9.63,1.04,-2.47,1.42,-2.3,9.43,0.36,1.64,-1.8,-0.61,0,5.1,0,0,0,idle,
135,1.69,9.71,1.05,-2.37,0.4,-2.26,9.44,0.29,1.6,-2.03,-0.18,0,5.15,0,0,0,idle,
136,1.68,9.73,1.03,-2.44,-0.43,-2.18,9.34,0.33,1.48,-2.11,-0.5,0,5.15,0,0,0,idle,
137,1.7,9.7,1.01,-2.98,-1.02,-2.77,9.39,0.45,1.67,-2.02,-0.54,0,5.11,0,0,0,idle,
138,1.79,9.71,1,-1.91,-1.8,-2.74,9.43,0.17,1.62,-2.13,-0.5,0,5.15,0,0,0,idle,
139,1.84,9.77,1.03,-2.46,-1.69,-1.82,9.42,0.27,1.64,-2.28,-0.22,0,5.15,0,0,0,idle,
140,1.87,9.68,1.09,-3.56,1.25,-3.31,9.36,0.38,1.62,-2.1,-0.2,0,5.15,0,0,0,idle,
141,1.79,9.6,1.02,-2.79,1.42,-2.6,9.36,0.33,1.55,-1.79,-0.11,0,5.13,0,0,0,idle,
142,1.71,9.57,1.08,-2.57,0.55,-1.33,9.35,0.38,1.57,-1.79,0.21,0,5.16,0,0,0,idle,
143,1.65,9.71,1.15,-2.53,-0.53,-1.62,9.42,0.36,1.54,-1.73,0.24,0,5.09,0,0,0,idle,
144,1.76,9.67,1.02,-2.57,-1.05,-2.45,9.36,0.34,1.54,-1.67,0.14,0,5.15,0,0,0,idle,
145,1.82,9.7,1.11,-2.18,-0.02,-1.56,9.47,0.38,1.63,-1.39,0.63,0,5.15,0,0,0,idle,
146,1.79,9.7,1.06,-2.33,0.6,-1.66,9.34,0.36,1.54,-1.21,0.02,0,5.15,0,0,0,idle,
147,1.83,9.69,1.08,-2.48,2.91,-1.76,9.48,0.49,1.57,-1.11,0.39,0,5.15,0,0,0,idle,
148,1.75,9.62,1.11,-2.6,3.22,-1.5,9.43,0.39,1.71,-1.05,0.41,0,5.15,0,0,0,idle,
149,1.61,9.67,1.11,-1.61,1.53,-2.51,9.41,0.34,1.54,-0.31,-0.08,0,5.15,0,0,0,idle,
150,1.73,9.67,1.02,-1.41,0.93,-2.97,9.45,0.39,1.6,-0.66,0.39,0,5.15,0,0,0,idle,
151,1.85,9.74,0.97,-2.03,0.87,-2.08,9.4,0.3,1.59,-0.45,0.45,0,5.16,0,0,0,idle,
152,1.81,9.74,1.03,-2.25,0.95,-2.21,9.41,0.35,1.61,-0.43,0.15,0,5.16,0,0,0,idle,
153,1.77,9.67,1.03,-2.24,1.5,-1.85,9.41,0.31,1.65,-0.48,0.5,0,5.11,0,0,0,idle,
154,1.75,9.66,1.02,-2.04,1.66,-1.91,9.47,0.34,1.57,-0.6,0.27,0,5.16,0,0,0,idle,
155,1.73,9.71,1.01,-1.84,1.71,-2.11,9.4,0.37,1.48,-0.56,0.17,0,5.15,0,0,0,idle,
156,1.69,9.69,0.98,-1.6,1.69,-2.33,9.39,0.29,1.61,-0.53,0.38,0,5.15,0,0,0,idle,
157,1.75,9.78,1,-1.63,0.63,-2.26,9.43,0.35,1.63,-0.77,0.9,0,5.15,0,0,0,idle,
158,1.81,9.71,1.11,-1.79,0.48,-1.98,9.45,0.32,1.5,-0.77,0.73,0,5.14,0,0,0,idle,
159,1.8,9.72,1,-1.73,1.45,-1.85,9.4,0.28,1.5,-0.88,0.55,0,5.13,0,0,0,handmoter,
160,1.75,9.73,1.05,-1.75,0.88,-1.29,9.42,0.36,1.52,-1.05,0.44,0,5.15,0,0,0,handmoter,
161,1.73,9.77,1.08,-2.07,-0.21,-1.18,9.41,0.33,1.54,-1.66,0.6,0,5.15,0,0,0,handmoter,
162,1.67,9.65,1.04,-1.69,-0.42,-1.73,9.45,0.28,1.52,-1.78,0.81,0,5.15,0,0,0,handmoter,
163,1.72,9.75,1.07,-1.96,-0.93,-1.7,9.46,0.31,1.67,-2.02,0.42,0,5.11,0,0,0,handmoter,
164,1.73,9.68,0.96,-1.99,-1.82,-1.98,9.46,0.39,1.59,-1.8,0.04,0,5.14,0,0,0,handmoter,
165,1.73,9.75,1.06,-2.44,-0.06,-1.9,9.39,0.37,1.54,-2.11,0.73,0,5.15,0,0,0,handmoter,
166,1.74,9.66,0.92,-2.32,0.44,-2.85,9.36,0.36,1.6,-1.94,0.83,0,5.16,0,0,0,handmoter,
167,1.84,9.66,1.05,-2.27,3.6,-1.34,9.41,0.29,1.54,-1.45,0.85,0,5.15,0,0,0,handmoter,
168,1.74,9.63,0.99,-2.08,3.63,-1.15,9.49,0.36,1.51,-1.31,0.66,0,5.13,0,0,0,handmoter,
169,1.67,9.76,0.92,-1.2,1.81,-2.02,9.41,0.3,1.48,-1.12,0.29,0,5.15,0,0,0,handmoter,
170,1.69,9.76,0.98,-1.77,0.44,-1.89,9.4,0.25,1.55,-1.04,0.05,0,5.16,0,0,0,handmoter,
