,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
570,-12.52,12.29,-19.62,-229.98,250.13,28.66,9.1,1.19,2.67,tapshoulder,
571,-2.39,7.11,-19.62,111.55,250.13,-250.14,8.5,1.34,3.48,tapshoulder,
572,19.62,4.66,-19.62,213.92,250.13,-250.14,7.51,0.7,2.68,tapshoulder,
573,4.9,14.71,-11.05,250.13,-64.49,154.53,6.95,-0.05,2.5,tapshoulder,
574,13.82,19.62,-8.1,250.13,-250.14,24.67,8.59,0.26,3.21,tapshoulder,
575,19.62,19.62,13.13,250.13,-250.14,-250.14,10.59,0.07,3.12,tapshoulder,
576,6.16,19.62,19.62,177.83,36.47,-56.68,11.04,-0.6,3.19,tapshoulder,
577,8.0,19.62,19.62,-201.83,-95.95,131.55,9.64,-0.62,3.34,tapshoulder,
578,9.78,12.47,-0.81,-250.14,1.79,250.13,7.64,-0.84,3.34,tapshoulder,
579,7.29,11.56,-4.75,-250.14,135.27,250.13,7.37,-1.3,2.83,tapshoulder,
580,-6.68,14.75,-12.08,-250.14,216.68,250.13,7.65,-2.3,2.46,tapshoulder,
581,-12.65,17.23,-19.62,-250.14,250.13,250.13,8.49,-2.83,2.33,tapshoulder,
582,-0.88,0.89,-19.62,50.36,250.13,-114.34,7.33,-0.61,2.46,tapshoulder,
583,1.28,0.74,-19.62,250.13,250.13,-200.06,8.27,0.75,5.95,tapshoulder,
584,6.24,10.76,-12.6,250.13,-250.14,3.01,9.21,0.45,3.88,tapshoulder,
585,-5.82,19.62,17.25,250.13,-250.14,-184.11,8.76,-1.01,3.51,tapshoulder,
586,9.95,19.62,-3.92,250.13,-250.14,-250.14,9.37,-1.25,3.34,tapshoulder,
587,19.62,19.62,13.78,250.13,-29.83,151.86,9.85,0.02,2.69,tapshoulder,
588,19.62,19.62,19.62,250.13,40.46,-199.33,9.14,1.87,3.19,tapshoulder,
589,19.62,10.84,19.62,9.31,-250.14,172.66,9.62,3.17,2.23,tapshoulder,
590,17.62,4.32,8.39,-241.16,-181.3,59.34,10.02,1.43,4.05,tapshoulder,
591,6.59,-6.79,-2.49,-199.21,-14.04,31.8,10.87,1.02,3.54,tapshoulder,
592,7.71,-5.69,-2.22,-66.23,115.37,-44.31,8.29,1.08,3.75,tapshoulder,
593,9.91,-0.48,3.99,187.4,18.9,-18.96,7.49,1.2,3.34,tapshoulder,
594,11.9,-0.75,10.09,207.6,-98.34,27.58,8.14,1.13,3.09,tapshoulder,
595,19.62,8.88,12.16,-160.79,-28.9,33.26,8.27,1.73,3.2,tapshoulder,
596,19.62,12.99,12.27,-233.34,250.13,44.66,8.21,1.72,2.96,tapshoulder,
597,11.04,11.53,3.1,-250.14,250.13,212.27,9.13,1.92,3.62,tapshoulder,
598,6.22,9.06,0.16,-250.14,250.13,250.13,9.22,1.03,3.23,tapshoulder,
599,-5.19,9.81,-7.22,-250.14,250.13,250.13,9.18,0.94,2.97,tapshoulder,
600,-15.34,16.26,-19.62,-250.14,250.13,250.13,9.12,1.24,2.25,tapshoulder,
601,-0.21,-4.9,-19.62,250.13,250.13,-215.94,9.38,1.87,3.14,tapshoulder,
602,-0.39,-3.19,-19.62,250.13,250.13,-250.14,10.07,1.79,4.23,tapshoulder,
603,2.92,7.88,-7.36,250.13,-250.14,-136.08,8.94,-1.37,2.52,tapshoulder,
604,7.49,15.36,-5.77,250.13,-250.14,-250.14,8.56,-1.06,2.77,tapshoulder,
605,18.08,19.62,9.83,250.13,-126.67,-154.98,8.99,0.74,2.11,tapshoulder,
606,18.25,14.83,18.24,250.13,70.02,-132.63,9.58,0.91,2.4,tapshoulder,
607,13.11,19.62,19.62,250.13,-241.4,-84.02,8.52,0.36,4.15,tapshoulder,
608,19.62,19.57,17.41,-10.38,-169.85,113.42,8.59,-0.02,3.59,tapshoulder,
609,19.58,12.91,5.57,-250.14,161.39,156.92,9.38,-1.77,3.9,tapshoulder,
610,18.21,12.47,1.23,-250.14,118.14,219.16,10.42,-1.98,3.68,tapshoulder,
611,18.35,9.04,-2.86,-250.14,250.13,250.13,10.67,-2.37,3.25,tapshoulder,
612,8.99,7.8,-2.44,-250.14,250.13,250.13,7.62,-1.08,2.51,tapshoulder,
613,7.16,12.47,-5.07,-250.14,-158.6,250.13,7.09,-0.97,2.43,tapshoulder,
614,-3.31,15.24,-13.43,-250.14,56.82,250.13,6.92,-1.71,3.21,tapshoulder,
615,-10.12,11.72,-11.99,-250.14,191.54,250.13,8.59,-0.9,2.12,tapshoulder,
